,Date,Real_date,PT,ES,IT,IE,GR,DE,PT._spread,ES_spread,IT_spread,IE_spread,GR_spread,PT_var,Open_BCP,High_BCP,Low_BCP,Close_BCP,Volume_BCP,AdjClose_BCP,Date_Real,BCP_var,BCP_traded_volume,Open_BPI,High_BPI,Low_BPI,Close_BPI,Volume_BPI,AdjClose_BPI,BPI_var,BPI_traded_volume,Open_BES,High_BES,Low_BES,Close_BES,Volume_BES,AdjClose_BES,BES_var,BES_traded_volume
2099,16/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04114,0.04189,0.03965,0.04039,147303100,0.04039,16/04/12,-5.855904927,5949572.209,0.38557,0.39045,0.37092,0.37288,912400,0.37288,-3.823777086,340215.712,0.58656,0.61367,0.53504,0.53866,16682100,0.53866,-2.696153418,8985979.986
2236,17/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04039,0.04152,0.04002,0.04152,101945600,0.04152,17/04/12,-5.100433526,4232781.312,0.38068,0.3924,0.3758,0.3924,392800,0.3924,-3.323394495,154134.72,0.54227,0.56668,0.53504,0.56035,12366000,0.56035,-2.235210137,6929288.1
2375,18/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04226,0.04226,0.04114,0.04152,74559100,0.04152,18/04/12,-3.826589595,3095693.832,0.39337,0.40509,0.38752,0.39142,272700,0.39142,-2.117214246,106740.234,0.56216,0.57391,0.52601,0.53143,15920800,0.53143,-1.862390155,8460790.744
2513,19/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04152,0.04189,0.04077,0.04077,79970000,0.04077,19/04/12,-3.933284278,3260376.9,0.39045,0.40509,0.39045,0.39728,864200,0.39728,-2.022100282,343329.376,0.53775,0.5486,0.52781,0.54227,20539000,0.54227,-1.774005569,11137683.53
2651,20/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04114,0.04152,0.04002,0.04002,113585100,0.04002,20/04/12,-3.908045977,4545675.702,0.40411,0.40411,0.39533,0.39825,671000,0.39825,-1.965725047,267225.75,0.53595,0.54589,0.51245,0.52781,28482500,0.52781,-1.809723196,15033348.33
3059,23/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04039,0.04039,0.03927,0.04002,75861900,0.04002,23/04/12,-5.466016992,3035993.238,0.40021,0.40997,0.39045,0.39337,880800,0.39337,-3.313343671,346480.296,0.52058,0.52239,0.49076,0.50522,35126900,0.50522,-2.594196588,17746812.42
3195,24/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04002,0.04039,0.03927,0.03927,77686500,0.03927,24/04/12,-5.118920295,3050748.855,0.38752,0.40021,0.38752,0.39825,184800,0.39825,-3.150533584,73596.6,0.49708,0.52329,0.49528,0.51245,41010600,0.51245,-2.719718997,21015881.97
3334,25/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04002,0.04152,0.03927,0.03965,105223600,0.03965,25/04/12,-3.853215637,4172115.74,0.40021,0.4129,0.39825,0.40509,298700,0.40509,-1.915648374,121000.383,0.50883,0.54679,0.50883,0.53052,51198600,0.53052,-1.826208249,27161881.27
3469,26/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04002,0.04002,0.0389,0.03965,77839500,0.03965,26/04/12,-3.871626734,3086336.175,0.39825,0.40509,0.39533,0.39533,247600,0.39533,-1.987630587,97883.708,0.53414,0.54047,0.52239,0.53775,21627500,0.53775,-1.798344956,11630188.13
3606,27/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03965,0.04039,0.03852,0.04002,79701100,0.04002,27/04/12,-3.889805097,3189638.022,0.40118,0.40216,0.38947,0.39728,529200,0.39728,-1.985249698,210240.576,0.54137,0.5956,0.53504,0.58114,41225600,0.58114,-1.676652786,23957845.18
3995,30/04/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04039,0.04039,0.03927,0.03965,61565000,0.03965,30/04/12,-5.425220681,2441052.25,0.39435,0.40118,0.39142,0.3924,176800,0.3924,-3.191513761,69376.32,0.58746,0.60283,0.56035,0.57843,12818900,0.57843,-2.122797919,7414836.327
52,01/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03965,0.03965,0.03965,0.03965,0,0.03965,01/05/12,-5.129129887,0,0.3924,0.3924,0.3924,0.3924,0,0.3924,-3.290647299,0,0.57843,0.57843,0.57843,0.57843,0,0.57843,-2.226907318,0
190,02/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03927,0.03965,0.03815,0.0389,104731900,0.0389,02/05/12,-4.077377892,4074070.91,0.39337,0.40021,0.37971,0.3924,776300,0.3924,-2.037308869,304620.12,0.58746,0.61096,0.56848,0.57029,18648500,0.57029,-1.739062582,10635053.07
326,03/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03852,0.0389,0.03778,0.03778,90145800,0.03778,03/05/12,-4.151138168,3405708.324,0.39045,0.39045,0.38654,0.38947,555900,0.38947,-2.037589545,216506.373,0.57029,0.58023,0.54499,0.5477,16176900,0.5477,-1.817180938,8860088.13
464,04/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03927,0.03778,0.03852,106783000,0.03852,04/05/12,-4.164849429,4113281.16,0.38654,0.38849,0.38557,0.38752,196200,0.38752,-2.201486375,76031.424,0.5477,0.57571,0.53775,0.56396,10769400,0.56396,-1.745637989,6073510.824
879,07/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.04114,0.03815,0.04114,108034500,0.04114,07/05/12,-4.487846378,4444539.33,0.38557,0.39045,0.38557,0.38654,109500,0.38654,-2.838386713,42326.13,0.56035,0.5721,0.55131,0.56216,11376000,0.56216,-1.711576775,6395132.16
1015,08/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04114,0.04413,0.04077,0.04077,282699000,0.04077,08/05/12,-6.010301692,11525638.23,0.40021,0.4168,0.40021,0.40606,996700,0.40606,-3.560926957,404720.002,0.56216,0.57752,0.56125,0.57391,10082400,0.57391,-2.960481609,5786390.184
1153,09/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04077,0.04152,0.03852,0.03852,177174700,0.03852,09/05/12,-4.240134995,6824769.444,0.40606,0.41582,0.40314,0.40704,746400,0.40704,-2.069550904,303814.656,0.57933,0.58023,0.53956,0.5477,9886900,0.5477,-1.946594851,5415055.13
1290,10/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389,0.03965,0.03852,0.0389,67088400,0.0389,10/05/12,-4.22622108,2609738.76,0.40704,0.40899,0.40314,0.40509,128900,0.40509,-2.08432694,52216.101,0.55041,0.56939,0.54679,0.56939,11183600,0.56939,-1.81615413,6367830.004
1428,11/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389,0.0389,0.03815,0.03852,82893900,0.03852,11/05/12,-4.221443406,3193073.028,0.40997,0.40997,0.40216,0.40411,155000,0.40411,-2.096632105,62637.05,0.56487,0.57843,0.55854,0.57662,10478900,0.57662,-1.773282231,6042343.318
1839,14/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03852,0.0389,0.03778,0.03778,47464900,0.03778,14/05/12,-5.235044997,1793223.922,0.40509,0.40509,0.39142,0.39142,229800,0.39142,-2.840427163,89948.316,0.56396,0.56487,0.53595,0.55041,15880400,0.55041,-1.871550299,8740730.964
1974,15/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03852,0.03665,0.0374,146537100,0.0374,15/05/12,-5.900802139,5480487.54,0.3924,0.3924,0.37776,0.37776,458200,0.37776,-3.679770224,173089.632,0.54227,0.55493,0.52239,0.5242,18610600,0.5242,-2.819172072,9755676.52
2112,16/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.03778,0.03665,0.0374,146602000,0.0374,16/05/12,-4.309893048,5482914.8,0.37678,0.38068,0.36604,0.37288,449000,0.37288,-2.301008367,167423.12,0.51064,0.51245,0.47178,0.48082,32607000,0.48082,-2.312237428,15678097.74
2249,17/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374,0.0374,0.03665,0.03703,64577500,0.03703,17/05/12,-4.304347826,2391304.825,0.37092,0.37483,0.36116,0.36116,349800,0.36116,-2.135147857,126333.768,0.48443,0.48443,0.43563,0.43563,25217600,0.43563,-2.585749374,10985543.09
2387,18/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03628,0.03665,0.03591,0.03665,78448900,0.03665,18/05/12,-4.309959072,2875152.185,0.35238,0.35921,0.34164,0.34457,1178900,0.34457,-2.254955452,406213.573,0.42568,0.44828,0.40761,0.44828,19358300,0.44828,-2.441978228,8677938.724
2799,21/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.03703,0.03628,0.03665,40002300,0.03665,21/05/12,-5.338335607,1466084.295,0.34945,0.35433,0.34262,0.3475,465600,0.3475,-3.356690647,161796,0.4528,0.46455,0.44466,0.45913,12439500,0.45913,-2.377975737,5711347.635
2934,22/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.03778,0.03665,0.03778,120093100,0.03778,22/05/12,-6.103229222,4537117.318,0.34847,0.35335,0.34847,0.3514,224200,0.3514,-4.523249858,78783.88,0.46545,0.4772,0.4537,0.46364,12529700,0.46364,-3.398110603,5809270.108
3072,23/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374,0.03778,0.0374,0.03778,34585200,0.03778,23/05/12,-4.007146638,1306628.856,0.35433,0.35433,0.33871,0.33871,448400,0.33871,-2.250745475,151877.564,0.45461,0.45822,0.43111,0.43834,9388600,0.43834,-2.420541132,4115398.924
3208,24/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03778,0.0389,0.0374,0.03815,83188900,0.03815,24/05/12,-4.009960682,3173656.535,0.34945,0.34945,0.33676,0.34164,430100,0.34164,-2.137132654,146939.364,0.44466,0.45641,0.43563,0.44195,8792000,0.44195,-2.349406041,3885624.4
3346,25/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03852,0.03778,0.03778,47195800,0.03778,25/05/12,-4.257014293,1783057.324,0.34457,0.35823,0.34262,0.3514,353600,0.3514,-2.15,124255.04,0.44647,0.45009,0.43472,0.44015,6612500,0.44015,-2.44857435,2910491.875
3754,28/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03852,0.03778,0.03815,31603700,0.03815,28/05/12,-5.079423329,1205681.155,0.34262,0.3514,0.34262,0.34847,142400,0.34847,-3.470628749,49622.128,0.44015,0.44466,0.42478,0.43111,7242500,0.43111,-2.644081557,3122314.175
3881,29/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03852,0.03778,0.03778,37669500,0.03778,29/05/12,-5.849391212,1423153.71,0.35823,0.35823,0.34554,0.34945,609800,0.34945,-4.305136643,213094.61,0.43382,0.43743,0.41032,0.42117,9583100,0.42117,-3.765367904,4036114.227
4008,30/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03778,0.03815,0.0374,0.03778,75201500,0.03778,30/05/12,-3.623345686,2841112.67,0.35043,0.36507,0.34652,0.35238,269300,0.35238,-2.027668994,94895.934,0.42117,0.42297,0.40219,0.41032,11649600,0.41032,-2.547816338,4780063.872
4122,31/05/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03778,0.03815,0.03778,0.03815,23316100,0.03815,31/05/12,-3.715858453,889509.215,0.34945,0.36507,0.34945,0.36116,298100,0.36116,-1.975689445,107661.796,0.41032,0.41394,0.39948,0.41213,16490500,0.41213,-2.598379152,6796229.765
65,01/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03852,0.0374,0.0374,26398000,0.0374,01/06/12,-3.530213904,987285.2,0.36311,0.3719,0.35628,0.3719,313400,0.3719,-1.816267814,116553.46,0.40851,0.41303,0.39224,0.39948,15979600,0.39948,-2.656378292,6383530.608
474,04/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374,0.03778,0.03591,0.03591,124189500,0.03591,04/06/12,-5.155945419,4459644.945,0.37288,0.39825,0.37288,0.39337,1033400,0.39337,-2.727076289,406508.558,0.39767,0.42026,0.39315,0.41755,8448400,0.41755,-2.669883846,3527629.42
612,05/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03591,0.03665,0.03254,0.03329,218709100,0.03329,05/06/12,-6.906878943,7280825.939,0.39825,0.42754,0.39728,0.41094,1162800,0.41094,-3.688859688,477841.032,0.42388,0.47268,0.42388,0.46816,19594500,0.46816,-3.126302973,9173361.12
752,06/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03329,0.03366,0.0273,0.03067,529616300,0.03067,06/06/12,-4.719595696,16243331.92,0.41094,0.44023,0.41094,0.43535,1600000,0.43535,-1.452899966,696560,0.46997,0.49528,0.46997,0.47901,21059500,0.47901,-2.041335254,10087711.1
892,07/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03104,0.03104,0.02992,0.03067,45950100,0.03067,07/06/12,-4.670687969,1409289.567,0.43535,0.43535,0.41387,0.42363,709600,0.42363,-1.497722069,300607.848,0.48353,0.48353,0.46274,0.46907,7709800,0.46907,-2.123222547,3616435.886
1028,08/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02992,0.03179,0.02955,0.03142,117616600,0.03142,08/06/12,-4.321133036,3695513.572,0.4168,0.42949,0.40314,0.41387,852400,0.41387,-1.47879769,352782.788,0.46093,0.47087,0.44647,0.46364,9984700,0.46364,-2.102169787,4629306.308
1438,11/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03291,0.03441,0.03254,0.03366,159024000,0.03366,11/06/12,-5.847296494,5352747.84,0.43047,0.44023,0.41973,0.41973,653800,0.41973,-2.553474853,274419.474,0.48805,0.5007,0.4528,0.45822,20061000,0.45822,-2.578499411,9192351.42
1575,12/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03329,0.03441,0.03291,0.03366,78706800,0.03366,12/06/12,-7.033571004,2649270.888,0.40118,0.42071,0.40118,0.41582,344300,0.41582,-3.510100524,143166.826,0.45189,0.46455,0.43743,0.44918,13839300,0.44918,-3.445879158,6216336.774
1714,13/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03366,0.03366,0.03291,0.03329,54698300,0.03329,13/06/12,-3.88735356,1820906.407,0.41192,0.42949,0.41094,0.42461,630500,0.42461,-1.275853136,267716.605,0.45189,0.45822,0.44105,0.45461,9784500,0.45461,-2.05345241,4448131.545
1852,14/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03329,0.03478,0.03291,0.03441,99700500,0.03441,14/06/12,-3.782621331,3430694.205,0.42559,0.4412,0.42071,0.4412,1086400,0.4412,-1.18143699,479319.68,0.45189,0.46093,0.44738,0.45641,7649700,0.45641,-2.108301746,3491399.577
1987,15/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03478,0.03778,0.03441,0.03703,199430600,0.03703,15/06/12,-3.171482582,7384915.118,0.4412,0.48611,0.4412,0.48025,2312500,0.48025,-0.914627798,1110578.125,0.45641,0.46816,0.45551,0.46093,18696200,0.46093,-1.980821383,8617639.466
2397,18/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03852,0.0389,0.03665,0.0374,103666800,0.0374,18/06/12,-5.443582888,3877138.32,0.48806,0.50758,0.48806,0.49196,2811900,0.49196,-2.140885438,1383342.324,0.47449,0.48624,0.4528,0.45913,12837400,0.45913,-2.730969442,5894035.462
2534,19/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.0374,0.03516,0.03591,92825000,0.03591,19/06/12,-6.349206349,3333345.75,0.50465,0.50465,0.48806,0.50075,746500,0.50075,-2.464962556,373809.875,0.46274,0.46816,0.44918,0.46726,9328400,0.46726,-3.14497282,4358788.184
2673,20/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03628,0.03628,0.03553,0.03591,47321000,0.03591,20/06/12,-3.270398218,1699297.11,0.5027,0.5066,0.49294,0.49391,668000,0.49391,-0.936769857,329931.88,0.46997,0.47539,0.46093,0.46545,10130900,0.46545,-1.984681491,4715427.405
2812,21/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03628,0.03665,0.03553,0.03665,53899700,0.03665,21/06/12,-3.174079127,1975424.005,0.49879,0.50368,0.49099,0.49489,446800,0.49489,-0.980278446,221116.852,0.46545,0.47178,0.45461,0.46364,10708600,0.46364,-2.051613321,4964935.304
2947,22/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03591,0.03703,0.03591,0.03628,49919900,0.03628,22/06/12,-3.175303197,1811093.972,0.48903,0.50172,0.48903,0.49879,719700,0.49879,-0.956955833,358979.163,0.45913,0.48714,0.45551,0.48262,16961300,0.48262,-1.931602503,8185862.606
3356,25/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03628,0.03665,0.03591,0.03591,27314200,0.03591,25/06/12,-5.408242829,980852.922,0.50465,0.50856,0.49684,0.49879,485800,0.49879,-2.005894264,242312.182,0.48443,0.48624,0.46274,0.47449,19100600,0.47449,-2.552024279,9063043.694
3490,26/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.03703,0.03591,0.03591,41664900,0.03591,26/06/12,-5.805625174,1496186.559,0.50172,0.50172,0.48415,0.49001,683700,0.49001,-2.468378196,335019.837,0.47449,0.4763,0.45189,0.46003,17054800,0.46003,-3.090146295,7845719.644
3628,27/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.03665,0.03591,0.03628,19487600,0.03628,27/06/12,-3,707010.128,0.48806,0.49684,0.48513,0.49294,1071900,0.49294,-0.851482939,528382.386,0.46184,0.46997,0.45641,0.46816,7976900,0.46816,-1.820659604,3734465.504
3767,28/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.03665,0.03591,0.03628,18574100,0.03628,28/06/12,-2.969128997,673868.348,0.49294,0.49294,0.48318,0.48513,449000,0.48513,-0.891348711,217823.37,0.46997,0.47087,0.44828,0.45551,13121200,0.45551,-1.906171105,5976837.812
3894,29/06/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.0374,0.03665,0.03665,67546300,0.03665,29/06/12,-2.969986357,2475571.895,0.48415,0.52515,0.48415,0.52515,3692300,0.52515,-0.851299629,1939011.345,0.46545,0.49618,0.46455,0.48624,42999600,0.48624,-1.778586706,20908125.5
212,02/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374,0.03815,0.0374,0.03778,80127700,0.03778,02/07/12,-4.860772896,3027224.506,0.51929,0.55834,0.51246,0.55053,2682500,0.55053,-1.696801264,1476796.725,0.47901,0.50612,0.4772,0.49708,29549700,0.49708,-2.310855396,14688564.88
347,03/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03852,0.03778,0.03852,69790600,0.03852,03/07/12,-5.486760125,2688333.912,0.55639,0.57884,0.55639,0.56615,2154800,0.56615,-1.973858518,1219940.02,0.5007,0.51245,0.49799,0.51155,17283200,0.51155,-3.020525853,8841220.96
487,04/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03852,0.03852,0.03778,0.03815,58114400,0.03815,04/07/12,-2.931323722,2217064.36,0.56615,0.57005,0.55931,0.56224,1928800,0.56224,-0.784736056,1084448.512,0.51155,0.53052,0.50883,0.52872,15242200,0.52872,-1.732694054,8058855.984
625,05/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815,0.03852,0.0374,0.0374,69686400,0.0374,05/07/12,-2.940374332,2606271.36,0.56419,0.57103,0.52222,0.53784,3038300,0.53784,-0.831213744,1634119.272,0.53233,0.5495,0.49437,0.51064,22664900,0.51064,-1.780334482,11573604.54
764,06/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374,0.03778,0.03665,0.03665,45461000,0.03665,06/07/12,-2.745429741,1666145.65,0.53491,0.53882,0.51246,0.51246,1164600,0.51246,-0.807614253,596810.916,0.50703,0.50883,0.48082,0.48805,14734600,0.48805,-1.743694294,7191221.53
1175,09/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.03703,0.03665,0.03665,30858600,0.03665,09/07/12,-5.288676671,1130967.69,0.50758,0.52905,0.5027,0.52515,1541800,0.52515,-2.013005808,809676.27,0.48443,0.49528,0.47359,0.48624,10793400,0.48624,-2.663293847,5248182.816
1311,10/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.0374,0.03665,0.03703,32397300,0.03703,10/07/12,-5.571968674,1199672.019,0.51344,0.5437,0.51344,0.53198,1947700,0.53198,-2.13848265,1036137.446,0.48805,0.49889,0.48172,0.48805,8784100,0.48805,-3.117487962,4287080.005
1451,11/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.0374,0.03665,0.03703,16939900,0.03703,11/07/12,-2.29273562,627284.497,0.549,0.558,0.527,0.537,1259700,0.537,-0.617765363,676458.9,0.49166,0.49708,0.48353,0.48624,9087400,0.48624,-1.566654327,4418657.376
1588,12/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.03703,0.03665,0.03703,9748100,0.03703,12/07/12,-2.413988658,360972.143,0.53,0.538,0.529,0.538,1204100,0.538,-0.700037175,647805.8,0.47991,0.48624,0.4772,0.48082,8024100,0.48082,-1.721455014,3858147.762
1726,13/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.03703,0.03665,0.03665,12165400,0.03665,13/07/12,-2.428922237,445861.91,0.535,0.546,0.53,0.54,1656900,0.54,-0.684703704,894726,0.48443,0.48624,0.46907,0.4772,7802800,0.4772,-1.667833194,3723496.16
2134,16/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.03703,0.03665,0.03703,18810500,0.03703,16/07/12,-5.008911693,696552.815,0.53,0.54,0.511,0.516,727000,0.516,-1.968062016,375132,0.47901,0.47901,0.45189,0.46093,17688400,0.46093,-2.693532641,8153114.212
2270,17/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.03703,0.03628,0.03665,33982800,0.03665,17/07/12,-5.901773533,1245469.62,0.506,0.53,0.506,0.52,630600,0.52,-2.417653846,327912,0.46093,0.48714,0.45732,0.48714,14156700,0.48714,-3.501129039,6896294.838
2410,18/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03665,0.03703,0.03628,0.03665,29003800,0.03665,18/07/12,-2.010641201,1062989.27,0.52,0.559,0.52,0.545,2189400,0.545,-0.674623853,1193223,0.48534,0.48714,0.47359,0.47901,10734600,0.47901,-1.47790234,5141980.746
2547,19/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03703,0.03703,0.03628,0.03628,23763100,0.03628,19/07/12,-2.1030871,862125.268,0.532,0.549,0.518,0.525,3197300,0.525,-0.712380952,1678582.5,0.48443,0.48443,0.46545,0.46907,13565000,0.46907,-1.580403778,6362934.55
2685,20/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03628,0.03665,0.03591,0.03591,34845600,0.03591,20/07/12,-2.322472849,1251305.496,0.525,0.525,0.506,0.515,1958700,0.515,-0.829029126,1008730.5,0.46816,0.46816,0.44466,0.44647,18110200,0.44647,-1.891750846,8085660.994
3094,23/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03628,0.03628,0.03366,0.03404,60373100,0.03404,23/07/12,-5.739130435,2055100.324,0.506,0.507,0.485,0.494,1070300,0.494,-2.201032389,528728.2,0.44286,0.44286,0.41665,0.43924,19762300,0.43924,-2.965030507,8680392.652
3229,24/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03441,0.03516,0.03404,0.03478,32642900,0.03478,24/07/12,-6.23346751,1135320.062,0.5,0.502,0.475,0.48,2494100,0.48,-2.7219375,1197168,0.43743,0.44286,0.41665,0.42117,10947100,0.42117,-4.146591638,4610590.107
3369,25/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03441,0.03516,0.03441,0.03478,17783500,0.03478,25/07/12,-2.451983899,618510.13,0.495,0.495,0.479,0.481,1138800,0.481,-1.043555094,547762.8,0.41936,0.43653,0.41755,0.4284,10365700,0.4284,-2.223716153,4440665.88
3503,26/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03441,0.03553,0.03441,0.03516,53911400,0.03516,26/07/12,-2.478668942,1895524.824,0.487,0.503,0.485,0.501,1003200,0.501,-0.922994012,502603.2,0.43111,0.45099,0.41936,0.44738,19495800,0.44738,-2.04673879,8722031.004
3640,27/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03516,0.03553,0.03441,0.03478,31068600,0.03478,27/07/12,-2.280046003,1080565.908,0.5,0.506,0.495,0.5,830200,0.5,-0.85656,415100,0.45009,0.45822,0.43653,0.44738,26202700,0.44738,-2.012606733,11722563.93
4030,30/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03441,0.03478,0.03366,0.03478,33914400,0.03478,30/07/12,-5.918631397,1179542.832,0.5,0.51,0.5,0.504,899800,0.504,-2.294384921,453499.2,0.44647,0.46636,0.44557,0.46636,13541000,0.46636,-2.952869028,6314980.76
4132,31/07/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03478,0.03516,0.03404,0.03516,54825500,0.03516,31/07/12,-6.311149033,1927664.58,0.501,0.502,0.498,0.501,638700,0.501,-2.547265469,319988.7,0.45822,0.46364,0.44286,0.45189,21153000,0.45189,-3.864458165,9558829.17
